,,,name,,,categories,,,,,,,,,,,,,,reviews.text,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Very user friendly and straight forward instructions great for all ages,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Nice size screen, clear and clean picture with plenty of storage",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,For the price the tablet can not be beat. I use this over my ipads that i have. There is nothing i cant do with this tablet,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I love the Amazon HD8! It is a great tablet for reading and surfing the web! It has a fast processor and amazing resolution. I would definitely purchase this product again.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Great tablet and price. Ordering online easy. Not happy took so long to receive though.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Seems to work well. Screen quality is good. Like the size.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Purchased this as a child's tablet and I couldn't be happier! I was buying it thinking that it would be cut-rate but ok for a small child to play with on long car rides and on rainy days. Despite the low cost and unimpressive stats I have been very surprised by the quality. The screen is perfectly adequate for games and kids shows, the parental controls/child profile settings are excellent and the stereo speakers CRUSH the built in speakers on my iPad Air 2. The only drawbacks I have found so far are power related. The battery seems to drain fairly quickly under what I would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet. I suspect this is the charger's limitation rather than the tablet's and it may charge better with a different power supply.I wish that I had purchased two of these tablets at the price they were for sale and I would have kept the second for my own use when on the road.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Bought this so the grandkids could use it. They already have one at their house. My husband has been using it also & he likes it. He has never used a tablet before but he has enjoyed it.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"For under $100 this 8"" tablet is a bargain. I do all I want on it like; check email, Facebook, Twitter, watch YouTube, read books, and shop on eBay or Amazon. I've been very pleased with my purchase.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,This was a gift for a family member they really enjoy all the options of getting books,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I purchased the Kindle Fire 8"" after owning a 7"" for several years. I love the bigger screen and added features in this version.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,It's actually a very good product for a decent price. Not lightning fast but it is okay for everyday use.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Gave as Christmas gift,and wife loved it. She has not put it down since she has gotten it.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,this Amazon fire tab works really well.the syncing aspect is very nice being able to pair it with all my devices.i wish it had Google play.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I thought that this tablet was junk but it has surpassed my expectations,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I HAVE BEEN WITH AMAZON PRIME FOR 2 YEARS AND THIS NEW FIRE HD MAKES IT WORTH IT. i WATCH MOVIES WHEN I FLY BECAUSE I CAN DOWNLOAD THEM. THE BATTERY LAST FOR DAYS. I USE IT EVERYDAY NOW.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Not sure if this is due to the new version but I'm not able to install or even sideload certain apps onto the tablet. Amazon is really trying to lock out non-Amazon apps namely ones from Google. Aside from that though, performance is already and what you'd expect from a tablet in this price range. This was purchased for my mom and it does what's needed and my mom has no complaints thus far.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Love this tablet. Bought it to be my touch screen remote for my harmony hub, but use it for so much more now.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I have had many tablets, Samsung, Asus and old Ipad. This Fire holds its own . The Silk system is not quite as speedy but the lack of bloatware is nice. There is a hack to get more google apps. It's light to hold, the ads are not invasive. I enjoy taking advantage of the Prime benefits. Simple to operate. Would recommend for everyday use and movie/reading music consumption.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,For the price guy cannot beat it great for watching videos or streaming television.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Couldn't recommend this more for kids. Price and features are awesome along with parental controls.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"My 8 year old niece cracked her screen on her former tablet, I needed to get her a replacement. This tablet fit the bill exactly, a great screen, relatively fast CPU, and best of all, it's cheap!I was able to find instructions online for installing Google PlayStore, in which I then gave her the tablet. She loves it!",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"This tablet is great for anyone who uses this for the basics.Load times can be a bit slow for browsing the web or streaming videos, but once it's loaded, it plays without buffering as long as you got internet speeds that are good enough. This tablet is a good size and great for pictures, downloaded videos and music. For its price, it makes a pretty good gift for someone wanting their first tablet.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Great little product for the price. Not the best camera, but it doesn't claim to be. .",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Perfect size for me. Speaker clarity is amazing and produces a great picture,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,The HD8 is a Great tablet. I purchased two for my daughter's. The tablet feels durable to touch. The screen picture is crisp and clear.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Great for keeping around the house and doing basic Internet functions. For traveling it lets you bring books, movies and/or tv shows via Amazon so being Amazon Prime is a plus.For you business travelers, out of the box it can open, view, & edit MS Office files, .docx, .xlsx, & .pptx.All this for 25% the price of a iPad. Yes, the iPad can do more, but do you need it?",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Great product as usually ... better screen and faster than my previous. Work with my chromecast .. easy to use,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I really didnt expect how its going to work.but its very good.gifted to my friend,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I've had this tablet for a few months now and i like it. The picture is excellent, the sound from the speakers is more than sufficient and the wifi is quick.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Got these on black Friday for early Christmas gifts. Very good buy on a pretty good tablet.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,This is great tablet. Its great for people who don't need a lot of apts. or store a lot on it. Doesn't over heat. Light weight.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Nice it all ready has Amazon and apps built in. Great buy.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I have never owned a tablet. Wanted an I-Pad like most, but couldn't afford the sticker price. This one fit my needs perfect. I mainly just use it for web surfing and streaming video. No complaints so far! I would recommend this device.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Got it for my Dad. Easy to use and he loves it. Good stepping stone for future producs,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Bought this for my mom as an upgrade to her older non-HD Kindle Fire and it is an improvement on all fronts - bigger better screen, better speakers, faster processor and updated operating system plus a slot for external storage. Great price for what you get.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"This baby is a bargain. Very good screen, decent overall quality and performance...and now Alexa. I use it with Bluetooth speaker and it has become my office music machine. Hold the home button and ask Alexa to play easy jazz. No muss; no fuss. Improves upon 'regular' Alexa because she has a screen now!.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Mom likes this allot, once she started using it. She was hesitant at first because it's something new! But that didn't last long.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I think that the Amazon Kindle tablet was a great purchase for my teenage daughter and grandson, very easy to operate. It kept them entertained for hours while we were traveling on the train for vacation.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"It feels a bit more rugged than my original Fire tablet, and I believe it is an excellent value.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I bought this as a cheap alternative to an old, slow, iPad 2, until I could spring for the iPad Pro. Got it as a Black Friday deal, so it was more than worth it. Was able to add some missing apps that make it even better than I thought it could be, and having Amazon Prime makes it an inexpensive and handy media device. I carry it in my bag at all times without having to worry about it's value. Can't beat it for the price.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Late gift for my grandson. He is very happy with it. Easy for him (9yo ).,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Bought this for my elderly mother who was wanting the ability to read and/or listen to books. After a slow start getting her going (she is not tech savvy) she is really enjoying the versatility of this tablet. Although it does not have cellular data ability, which she had no use for, it gives her the flexibility to connect to wireless networks when she makes her weekly casino visits.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,One of the best tablets. Good for watching YouTube and reading as well.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,A gift to my 3 year old grandson. Great graphics and sound.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"This Fire tablet is a nice upgrade to the one I purchased 3 years ago. The screen is great, it is very fast, has lots of storage with the SD card, and just an all-around good product. And a great value.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I love my tablet. It is super easy and loads fast.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I needed a kindle for my schooling so I decided to look into this and read some reviews. After reading the reviews I decided on this kindle and it is perfect compared to my other tablet.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"It worked really well for me as I am unschooled in ipads. I used it while traveling and it was easy to use and did the things I needed, i.e. maps, books downloaded, internet access, youtube, etc.. I don't play games, so cannot comment on that.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Purchased this for my 80 year old mother in law to replace her old cracked screen one. Everything was perfect easy to use and set up. She has zero problems using this for online and reading books.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Much better screen resolution than my 7 inch fire.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Now I want one. My older son wants one to. Keep of the good work.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I enjoy my Kindle immensely, so much better than having to start up my computer.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I love this tablet. The size fits perfectly in one hand. The display is wonderful and the loaded apps have me reading again. It is the absolute best!,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Love everything about my Kindle. I'm a long-term Amazon Prime member.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Perfect size. Works great. Just as advertised. Has a long battery life.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Good small tablet for all purposes for reading, playing games",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I previously had a nook that died and tried the Fire and I was hooked. Great price and lots of things to do,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Works well. Easy to use. I like the auto on when you open the case,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Easy to use and the HD is awesome. The simplicity as well as the easy to follow directions to set it up is great. It does everything I want it to do.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"The Amazon Fire HD8 is a great buy, very inexpensive but delivers great quality. Give a 4 rating and not 5 because there are advertisements on lock screen. Some may welcome the ads others not. Overall this tablet is great. Battery life is several days with very minimal usage. Battery lasts 7 to 12 hours with average usage including video.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I need a tablet to begin exploring google and kindle fire was a great choice.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Beautiful picture. Enjoying different apps and looking forward to hours of fun.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Very helpful and friendly. Didn't have too much selection on what I was looking for. But found what I needed.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I used to watch youtube on my phone and wife decided I needed something bigger. I seem to like it very much. I did buy a micro sd card for it.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Bought this for my mom and it was just what she needed and at a great price. Been wanting to get an Ipad for myself, but think this might be a great less expensive option for me as well.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I've enjoyed using my Fire HD8 tablet to play games.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Purchased for 4 yr old granddaughter who primarily uses for Netflix. Works great!,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"What I expected. A better then budget tablet ata good price. Bought for the integration with Alexa and it works well, more info about your Alexa request will show up automatically on the tablet.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"Hard to use, No way to delete things from screen. Need better manual. most books are impossible if they are reference books.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Nice little tablet. Functional and easy to use.Fits the needs that I need to use it for.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"It replaces my 6"" Fire Kindle. Love the HD quality.",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Got an unbelievable deal!! The best part is having a library of books at my fingertips!! Easy and simple to set up and great when I'm traveling!!,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Awesome tablet! Love using it to read and surf the web.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I bought this for my 86 year old father. he loves it. finds it very easy to use,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,Was a present for my 14 year old grandson. He was very pleased.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,"I am very happy with this Amazon tablet. I purchased it for business purposes, as well as recreational, and it works great for both. I did get an SD card for more memory. Also, if I would have bought directly from Amazon, there would've been a 1 month wait. However, I was able to order from Best Buy online, and pick it up that very day!!!",,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,This product is easy to use and take along with you,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I bought this tablet for my mom on her birthday recently. She loves it and uses it all the time.,,
,,,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",,,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",,,,,,,,,,,,,,I have a 4 year old boy and 6 year old girl and 12 year old boy no cracks or broken yet yes they have dropped them no case but no cracks yet pretty amazing when they drop it on hard wood floors and still not broke!!,,
